rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
11,doi:10.1109/icra40945.2020.9196941,Adaptive Authority Allocation in Shared Control of Robots Using Bayesian Filters,2020,,https://doi.org/10.1109/icra40945.2020.9196941,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
12,doi:10.1002/asjc.70001,Output‐constrained adaptive optimal control for physical human–robot interaction using electromyography signals,2025,Asian Journal of Control,https://doi.org/10.1002/asjc.70001,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
13,doi:10.3389/fnbot.2024.1429952,An efficient grasping shared control architecture for unpredictable and unspecified tasks,2024,Frontiers in Neurorobotics,https://doi.org/10.3389/fnbot.2024.1429952,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
14,doi:10.1109/lra.2021.3064449,Toward Seamless Transitions Between Shared Control and Supervised Autonomy in Robotic Assistance,2021,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2021.3064449,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
15,doi:10.1002/rob.21835,Shared autonomy for low‐cost underwater vehicles,2019,Journal of Field Robotics,https://doi.org/10.1002/rob.21835,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
16,doi:10.1115/1.4039145,"A Review of Intent Detection, Arbitration, and Communication Aspects of Shared Control for Physical Human–Robot Interaction",2018,Applied Mechanics Reviews,https://doi.org/10.1115/1.4039145,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
17,doi:10.1145/3359614,Probabilistic Human Intent Recognition for Shared Autonomy in Assistive Robotics,2020,ACM Transactions on Human-Robot Interaction,https://doi.org/10.1145/3359614,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
18,doi:10.3389/fnbot.2020.567571,Toward Shared Autonomy Control Schemes for Human-Robot Systems: Action Primitive Recognition Using Eye Gaze Features,2020,Frontiers in Neurorobotics,https://doi.org/10.3389/fnbot.2020.567571,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
19,doi:10.2139/ssrn.6770199,Human–Machine Shared Control Optimization base on Model Predictive Control Safety Layer and Deep Reinforcement Learning for Unknown Environments,,,https://doi.org/10.2139/ssrn.6770199,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
20,doi:10.1108/ir-10-2019-0217,Human–robot shared control for humanoid manipulator trajectory planning,2020,Industrial Robot: the international journal of robotics research and application,https://doi.org/10.1108/ir-10-2019-0217,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
21,doi:10.1515/pjbr-2019-0002,Autonomy in surgical robots and its meaningful human control,2018,Paladyn Journal of Behavioral Robotics,https://doi.org/10.1515/pjbr-2019-0002,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
22,doi:10.1145/3476412,Evaluating Human–Robot Interaction Algorithms in Shared Autonomy via Quality Diversity Scenario Generation,2022,ACM Transactions on Human-Robot Interaction,https://doi.org/10.1145/3476412,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
23,doi:10.1109/icetci57876.2023.10176869,Trajectory Planning of Autonomous Mobile Robot using Model Predictive Control in Human-Robot Shared Workspace,2023,"2023 IEEE 3rd International Conference on Electronic Technology, Communication and Information (ICETCI)",https://doi.org/10.1109/icetci57876.2023.10176869,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
24,doi:10.36227/techrxiv.24018825,Experimental Evaluation of Model Predictive Mixed-Initiative Variable Autonomy Systems Applied to Human-Robot Teams,,,https://doi.org/10.36227/techrxiv.24018825,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
25,doi:10.1109/lra.2023.3287039,The Impacts of Unreliable Autonomy in Human-Robot Collaboration on Shared and Supervisory Control for Remote Manipulation,2023,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2023.3287039,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
26,doi:10.1109/icra57147.2024.10610761,Shared Autonomy via Variable Impedance Control and Virtual Potential Fields for Encoding Human Demonstrations *,2024,2024 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra57147.2024.10610761,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
27,doi:10.3389/frobt.2021.711388,Shared Control of a Powered Exoskeleton and Functional Electrical Stimulation Using Iterative Learning,2021,Frontiers in Robotics and AI,https://doi.org/10.3389/frobt.2021.711388,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
28,doi:10.1142/s021984361850010x,Modeling and Path-Following Control of a Wheelchair in Human-Shared Environments,2018,International Journal of Humanoid Robotics,https://doi.org/10.1142/s021984361850010x,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
29,doi:10.1115/dscc2017-5071,Optimal Control of a Hydrostatic Wind Turbine Drivetrain for Efficiency Improvements,2017,"Volume 1: Aerospace Applications; Advances in Control Design Methods; Bio Engineering Applications; Advances in Non-Linear Control; Adaptive and Intelligent Systems Control; Advances in Wind Energy Systems; Advances in Robotics; Assistive and Rehabilitation Robotics; Biomedical and Neural Systems Modeling, Diagnostics, and Control; Bio-Mechatronics and Physical Human Robot; Advanced Driver Assistance Systems and Autonomous Vehicles; Automotive Systems",https://doi.org/10.1115/dscc2017-5071,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
30,doi:10.1115/dscc2015-9841,Dynamic Affection-Based Motion Control of a Humanoid Robot to Collaborate With Human in Flexible Assembly in Manufacturing,2015,"Volume 3: Multiagent Network Systems; Natural Gas and Heat Exchangers; Path Planning and Motion Control; Powertrain Systems; Rehab Robotics; Robot Manipulators; Rollover Prevention (AVS); Sensors and Actuators; Time Delay Systems; Tracking Control Systems; Uncertain Systems and Robustness; Unmanned, Ground and Surface Robotics; Vehicle Dynamics Control; Vibration and Control of Smart Structures/Mech Systems; Vibration Issues in Mechanical Systems",https://doi.org/10.1115/dscc2015-9841,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
31,doi:10.1109/cdc45484.2021.9682961,A Barrier Pair Method for Safe Human-Robot Shared Autonomy,2021,2021 60th IEEE Conference on Decision and Control (CDC),https://doi.org/10.1109/cdc45484.2021.9682961,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
32,doi:10.1016/j.rcim.2024.102876,A corrective shared control architecture for human–robot collaborative polishing tasks,2024,Robotics and Computer-Integrated Manufacturing,https://doi.org/10.1016/j.rcim.2024.102876,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
33,doi:10.1017/s0263574717000510,Obstacle avoidance control of a human-in-the-loop mobile robot system using harmonic potential fields,2017,Robotica,https://doi.org/10.1017/s0263574717000510,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
34,doi:10.1109/tro.2016.2581216,Goal Set Inverse Optimal Control and Iterative Replanning for Predicting Human Reaching Motions in Shared Workspaces,2016,IEEE Transactions on Robotics,https://doi.org/10.1109/tro.2016.2581216,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
35,doi:10.1016/j.robot.2019.01.020,Data-driven human driver lateral control models for developing haptic-shared control advanced driver assist systems,2019,Robotics and Autonomous Systems,https://doi.org/10.1016/j.robot.2019.01.020,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
36,doi:10.1109/icra46639.2022.9811360,CATs: Task Planning for Shared Control of Assistive Robots with Variable Autonomy,2022,2022 International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra46639.2022.9811360,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
37,doi:10.1016/j.robot.2023.104555,Shared autonomy and positive power control for powered exoskeletons,2024,Robotics and Autonomous Systems,https://doi.org/10.1016/j.robot.2023.104555,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
38,doi:10.1109/roman.2012.6343867,Human-machine interaction as key technology for driverless driving - A trajectory-based shared autonomy control approach,2012,2012 IEEE RO-MAN: The 21st IEEE International Symposium on Robot and Human Interactive Communication,https://doi.org/10.1109/roman.2012.6343867,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
39,doi:10.1109/jas.2017.7510760,Cyber-physical-social system between a humanoid robot and a virtual human through a shared platform for adaptive agent ecology,2017,IEEE/CAA Journal of Automatica Sinica,https://doi.org/10.1109/jas.2017.7510760,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
40,doi:10.31763/ijrcs.v5i2.1844,Strategic Chess Algorithm-Based PI Controller Optimization for Load Frequency Control in Two-Area Hybrid Photovoltaic–Thermal Power Systems,2025,International Journal of Robotics and Control Systems,https://doi.org/10.31763/ijrcs.v5i2.1844,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
41,arxiv:2310.05865v3,A Learning-Based Framework for Safe Human-Robot Collaboration with Multiple Backup Control Barrier Functions,2023,arXiv,http://arxiv.org/abs/2310.05865v3,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
42,doi:10.1109/tase.2023.3320873,Adaptive Safety-Critical Control With Uncertainty Estimation for Human–Robot Collaboration,2023,IEEE Transactions on Automation Science and Engineering,https://doi.org/10.1109/tase.2023.3320873,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
43,doi:10.20944/preprints202604.2037.v1,Robots That Last: Long-Horizon Robotics Should Optimize Persistent Autonomy,,,https://doi.org/10.20944/preprints202604.2037.v1,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
44,doi:10.1109/icrom54204.2021.9663515,Human-Robot Interaction Control using a Sliding Mode Controller with Disturbance Observer,2021,2021 9th RSI International Conference on Robotics and Mechatronics (ICRoM),https://doi.org/10.1109/icrom54204.2021.9663515,Addresses shared autonomy and robot control or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Control authority boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
